artist_name,track_name,track_id,album_name,album_id,release_date,popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,featured_artists,type,duration,year,month,day_of_the_week
Ed Sheeran,Dusty,4u4A4lPpiw54evLxTaLeRJ,- (Deluxe),2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,52,False,0.714,0.531,D,-9.559,Major,0.0327,0.267,0.011,0.112,0.594,146.972,4,[],Studio Album,03:42,2023,May,Friday
Ed Sheeran,Sandman,2Ldb2ytuC9AxhpAkVEJBI6,=,32iAEBstCjauDhyKpGjTuq,2021-10-25,51,False,0.822,0.3,C,-8.034,Major,0.0673,0.882,9.15e-05,0.0665,0.734,125.951,4,[],Studio Album,04:19,2021,October,Monday
Ed Sheeran,Vega,1DSwFkEe28GSFmdIK92OFX,- (Deluxe),2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,53,False,0.746,0.403,A#/Bb,-7.865,Major,0.0387,0.806,0.0,0.134,0.356,123.954,4,[],Studio Album,02:58,2023,May,Friday
Ed Sheeran,Colourblind,290x9rCh2EWcJ9YKpfiI9z,- (Deluxe),2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,52,False,0.423,0.302,C,-8.724,Major,0.0413,0.828,5.51e-06,0.0758,0.151,169.868,3,[],Studio Album,03:29,2023,May,Friday
Ed Sheeran,Stop The Rain,0VuDtcT7H4CAljLZEH021x,=,32iAEBstCjauDhyKpGjTuq,2021-10-25,51,False,0.686,0.765,G#/Ab,-4.778,Major,0.118,0.0122,0.0,0.127,0.743,99.998,4,[],Studio Album,03:23,2021,October,Monday
Ed Sheeran,One,0A2J5TumCpT4aJVvQHNEQW,x (Wembley Edition),6NoBzYmh5gUusGPCfg0pct,2015-11-13,40,False,0.464,0.321,D,-11.12,Major,0.0418,0.877,0.0,0.0789,0.306,93.528,4,[],Live Album,04:12,2015,November,Friday
Ed Sheeran,Blue,3SWLFqvadQmOMpEfrp4FMU,Autumn Variations,5LXOgcszGvUkYzYL4v6wYg,2023-09-29,51,False,0.668,0.314,A,-8.275,Minor,0.0298,0.888,0.0,0.222,0.414,78.019,1,[],Studio Album,02:33,2023,September,Friday
Ed Sheeran,Shivers (feat. Jessi & SUNMI),1A3T3npKsrElQTjTEcr3LR,Shivers (feat. Jessi & SUNMI),7HRCvQbIY5cRkgCkSM0vO3,2021-10-28,51,False,0.739,0.873,D,-2.595,Major,0.0878,0.268,0.0,0.0454,0.863,141.026,4,"['Jessi', 'SUNMI']",Single,03:27,2021,October,Thursday
Ed Sheeran,Afterglow,5hyNzOLHCyYjvrIVIIVIWI,= (Tour Edition),2CIOGAByaHyjQ1EO55JSzC,2022-05-27,47,False,0.641,0.324,B,-5.851,Major,0.0299,0.698,0.0,0.328,0.273,110.184,4,[],Compilation Album,03:05,2022,May,Friday
Ed Sheeran,Wake Me Up,0ygAYQQy7bfDN6gH640bbl,+,02pi98kE0nra0yBqCStzbC,2011-09-09,49,True,0.616,0.209,A,-13.43,Major,0.406,0.902,0.0,0.139,0.336,86.891,1,[],Studio Album,03:49,2011,September,Friday
Ed Sheeran,Sycamore,3qwxZ8ygOYSWE790KcfgU1,- (Deluxe),2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,51,False,0.581,0.341,C,-8.057,Major,0.0343,0.719,0.0,0.239,0.367,134.12,3,[],Studio Album,02:50,2023,May,Friday
Ed Sheeran,F64,5DFi6D7SrYHRIgZbY5MqqE,F64,5SNPs8Oz8Nmhv0MA6YnJpE,2023-01-19,53,True,0.751,0.618,F#/Gb,-6.643,Minor,0.324,0.596,0.0,0.129,0.707,93.728,4,[],Single,03:24,2023,January,Thursday
Ed Sheeran,I Don't Want Your Money (feat. H.E.R.),3FHXUqaUer9o231Je1zxIN,No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,2019-07-12,46,False,0.468,0.63,G#/Ab,-6.536,Minor,0.0843,0.31,0.0,0.137,0.762,91.419,4,['H.E.R.'],Studio Album,03:24,2019,July,Friday
Ed Sheeran,Leave Your Life,0YbI9lWxUBsCJLb6EBydkr,=,32iAEBstCjauDhyKpGjTuq,2021-10-25,51,False,0.578,0.558,D,-5.438,Major,0.0872,0.236,0.0,0.143,0.54,75.087,4,[],Studio Album,03:43,2021,October,Monday
Ed Sheeran,U.N.I.,5Ukzlujip1Slqka5OY82YS,+,02pi98kE0nra0yBqCStzbC,2011-09-09,49,False,0.422,0.405,F#/Gb,-11.126,Major,0.101,0.323,0.0,0.15,0.578,74.13,4,[],Studio Album,03:48,2011,September,Friday
Ed Sheeran,Nina,3GKSfF6c3Rv3a1knSjxnXa,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,2014-06-21,52,False,0.791,0.669,F#/Gb,-7.189,Minor,0.146,0.175,0.0,0.33,0.809,92.013,4,[],Studio Album,03:45,2014,June,Saturday
Ed Sheeran,Cold Coffee,4THoSHxiabL1rd59iVWu2T,5,2hyDesSAYNefikDJXlqhPE,2014-06-20,51,False,0.544,0.529,F#/Gb,-6.753,Major,0.0256,0.453,0.0,0.131,0.403,92.936,4,[],Compilation Album,04:14,2014,June,Friday
Ed Sheeran,2step (feat. Lil Baby),1qqSQhDwPXl8WY0Fxx9kIt,2step (The Remixes),0a28QsFN8zbrWSvbSQ40PI,2021-10-25,46,False,0.693,0.643,E,-5.867,Minor,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby'],Remix Album,02:43,2021,October,Monday
Ed Sheeran,Spark,26J3f0d3ZuN7g66xBdey8o,- (Deluxe),2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,50,False,0.564,0.591,C,-7.456,Minor,0.0318,0.745,0.000246,0.0937,0.403,172.057,4,[],Studio Album,03:34,2023,May,Friday
Ed Sheeran,1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie),4vIKzWqtn44umal5jXq4wE,No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,2019-07-12,45,False,0.778,0.589,G#/Ab,-5.548,Major,0.269,0.467,0.0,0.0902,0.513,98.001,4,"['Meek Mill', 'A Boogie Wit da Hoodie']",Studio Album,03:32,2019,July,Friday
Ed Sheeran,Borderline,0bCnvkP7PYCJV64sQLl5mm,- (Deluxe),2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,49,False,0.497,0.317,A,-9.935,Major,0.0289,0.943,2.32e-05,0.0943,0.272,139.942,4,[],Studio Album,03:57,2023,May,Friday
Ed Sheeran,The Joker And The Queen,3NuLxTXowTRcguTh9RsPmM,=,32iAEBstCjauDhyKpGjTuq,2021-10-25,51,False,0.567,0.211,C,-9.975,Major,0.0315,0.952,5.24e-05,0.275,0.289,134.019,4,[],Studio Album,03:05,2021,October,Monday
Ed Sheeran,This,0pJfsPQesJyCnR5XWZyvj9,+,02pi98kE0nra0yBqCStzbC,2011-09-09,48,False,0.588,0.0929,B,-14.301,Major,0.0443,0.95,0.00539,0.128,0.502,152.139,4,[],Studio Album,03:15,2011,September,Friday
Ed Sheeran,No Strings,09UTOp33EhOSWzvGL0YOws,- (Deluxe),2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,49,False,0.656,0.348,C,-6.347,Major,0.0271,0.857,0.0,0.11,0.279,80.965,4,[],Studio Album,02:54,2023,May,Friday
Ed Sheeran,Nothing On You (feat. Paulo Londra & Dave),2qRN7PWiHRLprw4FpDeI9N,No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,2019-07-12,52,False,0.747,0.649,G#/Ab,-6.218,Major,0.218,0.333,0.0,0.172,0.84,88.011,4,"['Paulo Londra', 'Dave']",Studio Album,03:20,2019,July,Friday
Ed Sheeran,Be Right Now,3BiiSLo0wyHAY7lpCEO6ge,=,32iAEBstCjauDhyKpGjTuq,2021-10-25,49,False,0.501,0.684,B,-6.706,Major,0.0566,0.00494,0.000478,0.0524,0.442,131.952,4,[],Studio Album,03:31,2021,October,Monday
Ed Sheeran,Lego House,53Pgsvu3qSYO2aXt5J2vcL,+,0W5GGnapMz0VwemQvJDqa7,2011-09-09,48,False,0.592,0.637,B,-8.48,Major,0.0992,0.562,0.0,0.13,0.565,159.701,4,[],Studio Album,03:05,2011,September,Friday
Ed Sheeran,Punchline,4gqRVDvnILW0cvBWZzKcRf,Autumn Variations,5LXOgcszGvUkYzYL4v6wYg,2023-09-29,46,False,0.534,0.407,B,-7.994,Major,0.0261,0.844,0.0,0.113,0.616,154.059,4,[],Studio Album,03:26,2023,September,Friday
Ed Sheeran,American Town,19eUFBAnHBuTz6TCJXhu7h,Autumn Variations,4JBIPXbjtBx7keWjTnGYeJ,2023-09-29,51,False,0.74,0.652,C,-5.668,Major,0.0601,0.736,0.0,0.348,0.715,105.025,4,[],Studio Album,03:17,2023,September,Friday
Ed Sheeran,Stoned - Bonus Track,5M12X6gQDoMMqqlRDg5Bfo,- (Deluxe),2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,48,False,0.692,0.323,C#/Db,-7.084,Minor,0.0301,0.786,0.0,0.0938,0.377,119.973,4,[],Studio Album,03:17,2023,May,Friday
Ed Sheeran,Touch and Go,763p5nkQytkOE7xmsFyu8y,x (Wembley Edition),6NoBzYmh5gUusGPCfg0pct,2015-11-13,37,False,0.812,0.542,G,-5.403,Minor,0.0444,0.294,6.92e-05,0.141,0.733,110.268,4,[],Live Album,04:00,2015,November,Friday
Ed Sheeran,Way To Break My Heart (feat. Skrillex),5d1rmWWF1725tnYjq6rMDB,No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,2019-07-12,46,False,0.726,0.731,C#/Db,-6.298,Minor,0.159,0.11,3.45e-06,0.0928,0.437,170.125,4,['Skrillex'],Studio Album,03:10,2019,July,Friday
Ed Sheeran,Bloodstream,5mxTOMM0NiRud8VdBxbA2o,x (Wembley Edition),6NoBzYmh5gUusGPCfg0pct,2015-11-13,36,False,0.66,0.316,D#/Eb,-11.567,Minor,0.0364,0.529,0.000294,0.104,0.543,91.207,4,[],Live Album,05:00,2015,November,Friday
Ed Sheeran,Little Bird - Deluxe Edition,4bcgRbGeq4IejesjsiHyTH,+,02pi98kE0nra0yBqCStzbC,2011-09-09,46,False,0.843,0.425,G#/Ab,-8.676,Major,0.0352,0.565,0.0,0.102,0.284,104.02,4,[],Studio Album,03:44,2011,September,Friday
Ed Sheeran,Grade 8,0obzwoGjXdORtAwYWZ9s53,+,02pi98kE0nra0yBqCStzbC,2011-09-09,47,False,0.74,0.807,C,-9.976,Minor,0.0363,0.0446,4.02e-05,0.0538,0.781,101.042,4,[],Studio Album,02:59,2011,September,Friday
Ed Sheeran,Take It Back,2dmOWlEHrP266Qgz6wnUrd,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,2014-06-21,48,False,0.754,0.613,F,-6.342,Major,0.229,0.318,0.0,0.335,0.904,113.196,4,[],Studio Album,03:28,2014,June,Saturday
Ed Sheeran,Perfect,2R0FW1n6cOkQDJhAkQENsf,Perfect,34MK1MIhRB9evwfomSyMig,2017-07-21,43,False,0.538,0.215,G#/Ab,-13.881,Major,0.0608,0.979,0.901,0.0876,0.112,179.199,3,['The Piano Guys'],Single,05:10,2017,July,Friday
Ed Sheeran,Wildflowers - Bonus Track,75To9uF11PYY0vAkXnDWvW,- (Deluxe),2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,47,False,0.756,0.247,G,-8.956,Major,0.0326,0.883,0.00799,0.0889,0.158,131.985,4,[],Studio Album,02:58,2023,May,Friday
Ed Sheeran,Toughest - Bonus Track,0C1dOJr5ae2tJSUGxMXTcC,- (Deluxe),2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,47,False,0.63,0.548,D#/Eb,-6.996,Major,0.0339,0.53,0.0,0.111,0.443,133.309,4,[],Studio Album,03:33,2023,May,Friday
Ed Sheeran,Moving - Bonus Track,0Himk13I9FPFVwSyPhU3WD,- (Deluxe),2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,47,False,0.616,0.404,G,-6.637,Major,0.0314,0.747,0.0,0.27,0.726,75.007,4,[],Studio Album,03:35,2023,May,Friday
Ed Sheeran,Even My Dad Does Sometimes,0N5zjRnf8AreOm95iSBXF4,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,2014-06-21,49,False,0.58,0.318,D,-8.926,Major,0.0279,0.756,0.000171,0.117,0.295,129.757,3,[],Studio Album,03:48,2014,June,Saturday
Ed Sheeran,The A Team,5smRnVMA4styRxLg68StSC,+-=÷× (Tour Collection),5xD1PSd5c5APDM0SdkkqnH,2024-09-27,48,False,0.642,0.289,A,-9.918,Major,0.0366,0.669,0.0,0.18,0.408,84.992,4,[],Compilation Album,04:18,2024,September,Friday
Ed Sheeran,The Man,1gHF0I223J5pv06SuBcmkz,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,2014-06-21,48,False,0.759,0.725,B,-7.006,Minor,0.158,0.576,0.0,0.0771,0.619,87.467,4,[],Studio Album,04:10,2014,June,Saturday
Ed Sheeran,Shirtsleeves,7awwmuGslmuyhnlpFipDqk,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,2014-06-21,47,False,0.752,0.76,D,-5.34,Major,0.0341,0.319,0.0,0.335,0.752,107.034,4,[],Studio Album,03:10,2014,June,Saturday
Ed Sheeran,Remember The Name (feat. Eminem & 50 Cent),6jin465re80co3DeK8hsns,Remember The Name (feat. Eminem & 50 Cent),1GHkv48TNqI8MKWJ1FwKFC,2019-07-11,43,True,0.852,0.666,B,-6.923,Minor,0.184,0.135,0.0,0.798,0.726,91.046,4,"['Eminem', '50 Cent']",Single,03:27,2019,July,Thursday
Ed Sheeran,I'm a Mess,3KiktyOxQd2Z0bmnabgRq2,x (Wembley Edition),6NoBzYmh5gUusGPCfg0pct,2015-11-13,35,False,0.697,0.377,D#/Eb,-7.755,Major,0.0397,0.556,0.0,0.0999,0.336,138.754,4,[],Live Album,04:04,2015,November,Friday
Ed Sheeran,Plastic Bag,1qvqgg3r67ayzIfuBMTJSV,Autumn Variations,5LXOgcszGvUkYzYL4v6wYg,2023-09-29,44,True,0.713,0.727,G,-6.551,Major,0.0528,0.621,0.0,0.0751,0.384,120.016,4,[],Studio Album,03:49,2023,September,Friday
Ed Sheeran,Gold Rush - Deluxe Edition,4mT5mVFaU7trA3UdbGqfB9,+,02pi98kE0nra0yBqCStzbC,2011-09-09,45,False,0.74,0.248,E,-12.659,Major,0.109,0.729,0.0,0.141,0.889,83.786,4,[],Studio Album,04:03,2011,September,Friday
Ed Sheeran,Bad Habits (feat. Tion Wayne & Central Cee) [Fumez The Engineer Remix],0VcgLoEMA06AKqPxxj2YQs,Bad Habits (feat. Tion Wayne & Central Cee) [Fumez The Engineer Remix],2P9CbLPTyNRf5OAOEs7g6C,2021-08-12,53,True,0.726,0.818,B,-6.238,Minor,0.319,0.229,0.0,0.0544,0.679,140.042,4,"['Tion Wayne', 'Central Cee', 'Fumez The Engineer']",Single,03:42,2021,August,Thursday
Ed Sheeran,Amazing,4fUMgL19kixzHhrttFZXsD,Autumn Variations,5LXOgcszGvUkYzYL4v6wYg,2023-09-29,44,False,0.809,0.664,C,-7.265,Major,0.0373,0.429,1.55e-06,0.131,0.374,116.996,4,[],Studio Album,04:05,2023,September,Friday
Ed Sheeran,The City,4ucfQOYOe1Jz5KqCfpGobp,+,02pi98kE0nra0yBqCStzbC,2011-09-09,45,False,0.74,0.505,E,-10.338,Minor,0.0674,0.0415,6.82e-05,0.0707,0.646,97.994,4,[],Studio Album,03:54,2011,September,Friday
Ed Sheeran,Feels (feat. Young Thug & J Hus),1Bdptrvb7nQkq8kCw3siE9,No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,2019-07-12,46,False,0.665,0.68,D,-4.898,Major,0.291,0.112,0.0,0.096,0.69,91.667,4,"['Young Thug', 'J Hus']",Studio Album,02:30,2019,July,Friday
Ed Sheeran,A Beautiful Game,3j2KSKjenkrIsnoANPxV7V,A Beautiful Game,2yFLu758P5VjG5ZyyHGSrp,2023-05-04,41,False,0.47,0.417,C,-9.202,Major,0.0293,0.0821,0.0,0.129,0.406,151.141,4,[],Single,03:35,2023,May,Thursday
Ed Sheeran,Sunburn - Deluxe Edition,3YPiRYIUFlcQ0aaLGmeswS,+,02pi98kE0nra0yBqCStzbC,2011-09-09,44,False,0.464,0.098,A#/Bb,-12.119,Major,0.0376,0.865,0.0,0.101,0.234,78.864,4,[],Studio Album,04:35,2011,September,Friday
Ed Sheeran,Castle on the Hill - Recorded at Spotify Studios New York City,6rjO7ZdSUdd8W2fkWL7fK9,Spotify Singles,14mR6XKPmsxzvOYCkqubJF,2017-06-07,46,False,0.556,0.355,D,-6.416,Major,0.0398,0.581,0.0,0.118,0.644,147.58,4,[],Extended Play,03:45,2017,June,Wednesday
Ed Sheeran,Lego House,7xhNkxzgZLFu49BZBspPmX,+-=÷× (Tour Collection),5xD1PSd5c5APDM0SdkkqnH,2024-09-27,46,False,0.592,0.636,B,-8.48,Major,0.101,0.562,0.0,0.13,0.566,159.718,4,[],Compilation Album,03:05,2024,September,Friday
Ed Sheeran,When Will I Be Alright,5S1CxlxcDGMf6c0WcEvF4K,Autumn Variations,5LXOgcszGvUkYzYL4v6wYg,2023-09-29,44,False,0.614,0.244,D,-9.345,Major,0.0301,0.935,5.64e-05,0.112,0.488,126.381,4,[],Studio Album,02:55,2023,September,Friday
Ed Sheeran,That’s On Me,6n8UfmEOGvDGxYRUrGf4z7,Autumn Variations,5LXOgcszGvUkYzYL4v6wYg,2023-09-29,42,True,0.822,0.696,G,-6.275,Major,0.114,0.634,0.0,0.0624,0.575,106.995,4,[],Studio Album,03:47,2023,September,Friday
Ed Sheeran,"You Need Me, I Don't Need You",4r83yXj8JlEX6MVLvhupq6,+-=÷× (Tour Collection),5xD1PSd5c5APDM0SdkkqnH,2024-09-27,46,True,0.749,0.835,G,-8.837,Major,0.0511,0.165,0.0,0.525,0.929,103.485,4,[],Compilation Album,03:40,2024,September,Friday
Ed Sheeran,England,5eL45g9qvFvydEYcmv4zic,Autumn Variations,5LXOgcszGvUkYzYL4v6wYg,2023-09-29,42,False,0.622,0.666,F,-10.786,Major,0.0423,0.641,8.63e-05,0.513,0.52,126.934,4,[],Studio Album,03:46,2023,September,Friday
Ed Sheeran,Don't,72itamxdQe2EJbJn1Q2m8L,+-=÷× (Tour Collection),5xD1PSd5c5APDM0SdkkqnH,2024-09-27,45,False,0.807,0.608,C#/Db,-7.008,Major,0.0659,0.0113,0.0,0.635,0.849,95.047,4,[],Compilation Album,03:39,2024,September,Friday
Ed Sheeran,Midnight,2OTISEHIoZio1AKmKpV9BY,Autumn Variations,5LXOgcszGvUkYzYL4v6wYg,2023-09-29,41,False,0.555,0.824,A#/Bb,-5.843,Major,0.0591,0.425,7.78e-05,0.082,0.685,178.034,4,[],Studio Album,02:59,2023,September,Friday
Ed Sheeran,Page,3LP0XwrMJ6ShNSrExi7jYs,Autumn Variations,5LXOgcszGvUkYzYL4v6wYg,2023-09-29,41,False,0.774,0.604,D,-6.385,Major,0.0404,0.623,3.48e-06,0.0889,0.62,146.081,4,[],Studio Album,03:51,2023,September,Friday
Ed Sheeran,Fall,5JTTFF4bKTIqrhRmmOgXXo,5,2hyDesSAYNefikDJXlqhPE,2014-06-20,40,False,0.559,0.283,E,-9.827,Major,0.0323,0.632,0.00127,0.126,0.188,82.552,4,[],Compilation Album,02:43,2014,June,Friday
Ed Sheeran,Spring,5xlCPBwakaVR2uwJG8Zph3,Autumn Variations,5LXOgcszGvUkYzYL4v6wYg,2023-09-29,42,False,0.644,0.317,F,-11.565,Major,0.0317,0.923,0.00159,0.104,0.667,96.081,4,[],Studio Album,02:58,2023,September,Friday
Ed Sheeran,Sing,5wxRVeHlbX5WiN7q5Nj3ZH,+-=÷× (Tour Collection),5xD1PSd5c5APDM0SdkkqnH,2024-09-27,44,False,0.818,0.67,G#/Ab,-4.45,Minor,0.047,0.3,1.13e-06,0.0601,0.947,119.987,4,[],Compilation Album,03:55,2024,September,Friday
Ed Sheeran,Thinking out Loud,3yc56uWJblMLwKcicVuKQW,+-=÷× (Tour Collection),5xD1PSd5c5APDM0SdkkqnH,2024-09-27,44,False,0.781,0.445,D,-6.061,Major,0.0296,0.474,0.0,0.184,0.591,78.998,4,[],Compilation Album,04:41,2024,September,Friday
Ed Sheeran,Tenerife Sea,1JsIsZnbJ6GNFAIIdiLCMw,+-=÷× (Tour Collection),5xD1PSd5c5APDM0SdkkqnH,2024-09-27,44,False,0.526,0.345,G#/Ab,-10.497,Major,0.0374,0.7,1.13e-05,0.105,0.357,121.877,4,[],Compilation Album,04:01,2024,September,Friday
Ed Sheeran,Castle on the Hill,6hqgRCAxFKoU5D8JC4pE0o,+-=÷× (Tour Collection),5xD1PSd5c5APDM0SdkkqnH,2024-09-27,43,False,0.461,0.834,D,-4.868,Major,0.0991,0.0231,1.16e-05,0.14,0.469,135.007,4,[],Compilation Album,04:21,2024,September,Friday
Ed Sheeran,Runaway,2CW1geAxlM04INRmcoytvW,x (Wembley Edition),6NoBzYmh5gUusGPCfg0pct,2015-11-13,32,False,0.767,0.449,G#/Ab,-7.158,Minor,0.0364,0.024,0.000299,0.151,0.908,95.03,4,[],Live Album,03:25,2015,November,Friday
Ed Sheeran,Bloodstream,0tyeXFnXYPobaHPdp3dRj6,+-=÷× (Tour Collection),5xD1PSd5c5APDM0SdkkqnH,2024-09-27,44,False,0.66,0.315,D#/Eb,-11.567,Minor,0.0364,0.528,0.000298,0.104,0.542,91.207,4,[],Compilation Album,05:00,2024,September,Friday
Ed Sheeran,Photograph,52aBxQk1yJ4qn9iwvW3UPb,+-=÷× (Tour Collection),5xD1PSd5c5APDM0SdkkqnH,2024-09-27,44,False,0.718,0.378,E,-10.48,Major,0.0359,0.607,0.000472,0.0986,0.221,108.033,4,[],Compilation Album,04:18,2024,September,Friday
Ed Sheeran,The A Team,6F25tznBMyPJpXx7Gj1ch0,The A Team,6iBvt4DAGNEJwIvM4vLPms,2011-12-06,32,False,0.642,0.289,A,-9.918,Major,0.0367,0.669,0.0,0.18,0.407,84.996,4,[],Single,04:18,2011,December,Tuesday
Ed Sheeran,Afire Love,6Tb6jpTsEMuBnxYo2HuSiK,x (Wembley Edition),6NoBzYmh5gUusGPCfg0pct,2015-11-13,31,False,0.552,0.637,F,-6.568,Major,0.0445,0.464,1.63e-05,0.136,0.333,97.97,4,[],Live Album,05:14,2015,November,Friday
Ed Sheeran,Head > Heels,0ehxgCWdhKRdnRn9MmrUbu,Autumn Variations,5LXOgcszGvUkYzYL4v6wYg,2023-09-29,41,False,0.711,0.328,C,-9.172,Major,0.0592,0.759,0.000538,0.116,0.347,77.539,4,[],Studio Album,04:13,2023,September,Friday
Ed Sheeran,I See Fire,0904bzxptKuNiQn6hljK4g,+-=÷× (Tour Collection),5xD1PSd5c5APDM0SdkkqnH,2024-09-27,44,False,0.591,0.176,A#/Bb,-11.692,Minor,0.0396,0.638,4.81e-06,0.252,0.296,152.122,4,[],Compilation Album,04:59,2024,September,Friday
Ed Sheeran,Galway Girl,042DklXACCB3vsO9ahvlhj,+-=÷× (Tour Collection),5xD1PSd5c5APDM0SdkkqnH,2024-09-27,43,False,0.599,0.813,A,-5.882,Major,0.0846,0.0783,0.0,0.476,0.809,100.192,4,[],Compilation Album,02:48,2024,September,Friday
Ed Sheeran,Shivers,1UJOYWShWx6rhP5WjPSyTE,+-=÷× (Tour Collection),5xD1PSd5c5APDM0SdkkqnH,2024-09-27,42,False,0.788,0.859,D,-2.724,Major,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[],Compilation Album,03:27,2024,September,Friday
Ed Sheeran,Antisocial (with Travis Scott),7mb1IkA4MKjjh8KHSzOEB2,Antisocial (with Travis Scott),0RDH4M8AhISBHwCVr2ByYX,2019-07-11,39,False,0.715,0.823,F,-5.313,Minor,0.0495,0.133,0.0,0.361,0.91,151.956,4,['Travis Scott'],Single,02:41,2019,July,Thursday
Ed Sheeran,English Rose,2tLqh0Y49XoaM8fYz1VFR5,x (Wembley Edition),6NoBzYmh5gUusGPCfg0pct,2015-11-13,30,False,0.579,0.649,D,-6.522,Major,0.0352,0.0977,0.0,0.125,0.184,114.593,4,[],Live Album,03:04,2015,November,Friday
Ed Sheeran,Antisocial (with Travis Scott),0Tdh0VTkzmPGeAQIXHYhVJ,No.6 Collaborations Project,5oUZ9TEZR3wOdvqzowuNwl,2019-07-12,37,False,0.716,0.823,F,-5.313,Minor,0.0495,0.132,0.0,0.361,0.91,151.957,4,['Travis Scott'],Studio Album,02:41,2019,July,Friday
Ed Sheeran,Shape of You,2sMTmMYviXS6bgsWMTDZhB,+-=÷× (Tour Collection),5xD1PSd5c5APDM0SdkkqnH,2024-09-27,43,False,0.825,0.652,C#/Db,-3.183,Minor,0.0801,0.581,0.0,0.0931,0.931,95.977,4,[],Compilation Album,03:53,2024,September,Friday
Ed Sheeran,New York,0NJDrEZdTbVPMKC0Zbglgn,x (Wembley Edition),6NoBzYmh5gUusGPCfg0pct,2015-11-13,30,False,0.728,0.461,F#/Gb,-8.726,Major,0.0395,0.707,0.0,0.113,0.474,86.014,4,[],Live Album,03:55,2015,November,Friday
Ed Sheeran,The Day I Was Born,6No5bWFaZUgbIvoH9gOpvb,Autumn Variations,5LXOgcszGvUkYzYL4v6wYg,2023-09-29,40,True,0.6,0.667,C,-5.504,Major,0.0443,0.657,0.0,0.327,0.725,135.083,4,[],Studio Album,04:12,2023,September,Friday
Ed Sheeran,Perfect,5kMziGZ4Ply3mnroy5Mohs,+-=÷× (Tour Collection),5xD1PSd5c5APDM0SdkkqnH,2024-09-27,42,False,0.598,0.448,G#/Ab,-6.312,Major,0.0232,0.162,0.0,0.106,0.168,95.009,3,[],Compilation Album,04:23,2024,September,Friday
Ed Sheeran,I Don't Care,6hvRoJ0BTZywxu8UCPBkzx,+-=÷× (Tour Collection),5xD1PSd5c5APDM0SdkkqnH,2024-09-27,42,False,0.798,0.676,F#/Gb,-5.041,Major,0.0442,0.0902,0.0,0.0894,0.843,101.956,4,['Justin Bieber'],Compilation Album,03:39,2024,September,Friday
Ed Sheeran,Kiss Me,4mQCOxLRPvVGjsfKpOBSlN,+,0W5GGnapMz0VwemQvJDqa7,2011-09-09,42,False,0.589,0.227,D,-16.67,Major,0.0498,0.64,0.00469,0.0248,0.182,74.993,4,[],Studio Album,04:40,2011,September,Friday
Ed Sheeran,She,3ICdPHubhqTJ4Lm9NEb2W3,5,2hyDesSAYNefikDJXlqhPE,2014-06-20,40,False,0.573,0.344,A,-10.91,Major,0.0361,0.811,0.0,0.13,0.377,157.783,3,[],Compilation Album,04:04,2014,June,Friday
Ed Sheeran,Happier,1drMF1LyQaTc1q76RrfdEW,+-=÷× (Tour Collection),5xD1PSd5c5APDM0SdkkqnH,2024-09-27,42,False,0.522,0.385,C,-7.355,Major,0.0288,0.536,0.0,0.135,0.236,89.792,4,[],Compilation Album,03:27,2024,September,Friday
Ed Sheeran,Beautiful People (feat. Khalid),3evgoUk0aHc6TIOoyoB6Gl,+-=÷× (Tour Collection),5xD1PSd5c5APDM0SdkkqnH,2024-09-27,41,False,0.64,0.647,F,-8.114,Minor,0.186,0.124,0.0,0.0801,0.546,92.979,4,['Khalid'],Compilation Album,03:17,2024,September,Friday
Ed Sheeran,Dive,673LEnuLl5EiTVjPgcSpgp,+-=÷× (Tour Collection),5xD1PSd5c5APDM0SdkkqnH,2024-09-27,42,False,0.771,0.386,E,-6.161,Major,0.0385,0.355,0.0,0.0953,0.533,134.943,3,[],Compilation Album,03:58,2024,September,Friday
